Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
71,-97.954558,30.209143,48453031100,206.540046,147.000000,59.540046,10459.240471,71.151296
72,-97.947086,30.21593,48453031100,282.411899,201.000000,81.411899,11077.245165,55.110672
73,-97.905353,30.221875,48453031100,1157.748284,824.000000,333.748284,19584.405222,23.767482
74,-97.884729,30.210384,48453034800,2428.391463,1740.000000,688.391463,33955.006574,19.514372
75,-97.883969,30.222138,48453034700,1062.448980,685.000000,377.448980,11718.768873,17.107692
76,-97.928999,30.22221,48453031100,341.423341,243.000000,98.423341,10725.764231,44.138947
77,-97.858915,30.230631,48453032000,201.417112,162.000000,39.417112,2141.527713,13.219307
78,-97.850001,30.229226,48453032000,1445.975936,1163.000000,282.975936,17172.822835,14.765970
79,-97.839501,30.232836,48453032000,1871.189840,1505.000000,366.189840,21290.104278,14.146249
80,-97.835974,30.224841,48453032000,621.657754,500.000000,121.657754,7035.689908,14.071380
81,-97.862221,30.225853,48453031200,554.846939,435.000000,119.846939,6529.966107,15.011416
82,-97.865677,30.217987,48453031200,1201.530612,942.000000,259.530612,15591.835315,16.551842
83,-97.849136,30.220626,48453031200,589.285714,462.000000,127.285714,7020.428439,15.195733
84,-97.858294,30.214768,48453031200,570.153061,447.000000,123.153061,7683.635458,17.189341
85,-97.836175,30.214574,48453033400,282.864198,256.000000,26.864198,3420.474162,13.361227
86,-97.845563,30.206238,48453033500,3525.411447,2940.000000,585.411447,52368.061520,17.812266
87,-97.773059,30.39592,48453032600,316.508781,224.000000,92.508781,5326.449174,23.778791
88,-97.872225,30.20472,48453034800,919.718376,659.000000,260.718376,11906.223151,18.067106
89,-97.858353,30.188692,48453031300,2408.519933,1875.000000,533.519933,36487.540841,19.460022
90,-97.937337,30.194893,48453031100,74.466819,53.000000,21.466819,2082.991936,39.301735
91,-97.920445,30.209985,48453031100,189.679634,135.000000,54.679634,3088.390667,22.876968
92,-97.895714,30.191616,48453036700,698.523615,493.000000,205.523615,11432.704277,23.190070
93,-97.914187,30.179056,48453033300,20.211066,14.000000,6.211066,308.021900,22.001564
94,-97.890011,30.183883,48453036800,2156.911141,1500.000000,656.911141,38011.852309,25.341235
95,-97.809077,30.342242,48453001912,715.390189,516.000000,199.390189,14588.292290,28.271884
96,-97.868659,30.166515,48453033300,1384.457992,959.000000,425.457992,31902.310291,33.266226
97,-97.866404,30.152804,48453033300,421.545082,292.000000,129.545082,8202.528913,28.090852
98,-97.829257,30.204417,48453031000,2168.663643,1823.000000,345.663643,30544.687272,16.755177
99,-97.841393,30.188004,48453031700,1431.567729,1138.000000,293.567729,19313.438663,16.971387
100,-97.842194,30.17107,48453031900,1620.010231,1298.000000,322.010231,22145.557243,17.061292
101,-97.854535,30.164297,48453037100,3420.459708,2236.000000,1184.459708,69385.685610,31.031165
102,-97.842915,30.133666,48453033200,927.871664,781.000000,146.871664,23075.291720,29.545828
103,-97.832171,30.599148,48491020340,511.286269,443.000000,68.286269,12413.733188,28.021971
104,-97.799189,30.579994,48491020339,107.821698,81.000000,26.821698,1707.674103,21.082396
105,-97.756155,30.589421,48491020604,404.996740,327.000000,77.996740,8075.683937,24.696281
106,-97.692748,30.614041,48491020604,1174.118989,948.000000,226.118989,23746.470875,25.049020
107,-97.663039,30.627603,48491021405,918.885839,786.000000,132.885839,19086.547494,24.283139
108,-97.671384,30.575265,48491021510,98.012125,83.000000,15.012125,1591.635215,19.176328
109,-97.644672,30.569989,48491021516,90.533708,55.000000,35.533708,1160.613373,21.102061
110,-97.803089,30.522036,48491020350,762.199061,641.000000,121.199061,14550.326602,22.699417
111,-97.768768,30.518674,48491020345,1180.127749,707.000000,473.127749,16234.875144,22.963048
112,-97.737027,30.527329,48491020310,1714.180145,1351.000000,363.180145,28752.778373,21.282589
113,-97.739952,30.542739,48491020606,657.910448,464.000000,193.910448,10610.223427,22.866861
114,-97.693987,30.540723,48491020607,23.911634,17.000000,6.911634,329.091961,19.358351
115,-97.683218,30.544608,48491021513,733.251694,693.000000,40.251694,14354.810611,20.714012
116,-97.664092,30.550837,48491021515,4378.240739,3325.000000,1053.240739,80168.240898,24.110749
117,-97.811989,30.480535,48491020356,727.565291,657.000000,70.565291,13592.628112,20.688932
118,-97.806242,30.471692,48491020334,1813.473570,1541.000000,272.473570,32034.822035,20.788334
119,-97.793977,30.500992,48491020311,180.974047,128.000000,52.974047,2306.058972,18.016086
120,-97.758083,30.483751,48491020508,1883.746994,1538.000000,345.746994,33784.995038,21.966837
121,-97.733466,30.506262,48491020515,5249.700914,4826.000000,423.700914,107921.936513,22.362606
122,-97.710151,30.516396,48491020505,2198.204651,1735.000000,463.204651,33900.956163,19.539456
123,-97.699474,30.526432,48491020602,2308.364605,2045.000000,263.364605,41623.124679,20.353606
124,-97.693185,30.529538,48491020602,22.575693,20.000000,2.575693,308.704917,15.435246
125,-97.677935,30.530948,48491021502,2131.627605,1911.000000,220.627605,41433.907763,21.681794
126,-97.657977,30.537547,48491021518,846.573484,696.000000,150.573484,15141.521854,21.755060
127,-97.628339,30.537873,48491021511,1689.127962,1528.000000,161.127962,35587.602909,23.290316
128,-97.687699,30.525447,48491021503,476.928000,432.000000,44.928000,7650.043210,17.708433
129,-97.674702,30.522907,48491021503,1367.856001,1239.000000,128.856001,24520.880419,19.790864
130,-97.660354,30.527937,48491021517,2305.745819,2253.000000,52.745819,54994.426403,24.409421
131,-97.684306,30.514658,48491021503,145.728000,132.000000,13.728000,2183.975497,16.545269
132,-97.675414,30.517125,48491021503,249.504000,226.000000,23.504000,3610.183530,15.974263
133,-97.609093,30.468471,48453046100,413.687861,336.000000,77.687861,7064.342327,21.024828
134,-97.649805,30.51606,48491021511,310.631517,281.000000,29.631517,5554.233014,19.765954
135,-97.690696,30.520364,48491020602,310.415778,275.000000,35.415778,4564.310913,16.597494
136,-97.681971,30.510451,48491020701,200.856816,175.000000,25.856816,2595.187445,14.829643
137,-97.675429,30.512392,48491020701,407.452399,355.000000,52.452399,5957.156263,16.780722
138,-97.659832,30.516269,48491020701,6.886519,6.000000,0.886519,86.917061,14.486177
139,-97.748408,30.477235,48491020503,55.616842,42.000000,13.616842,619.211886,14.743140
140,-97.699917,30.499365,48491020503,3886.557893,2935.000000,951.557893,59462.623260,20.259838
141,-97.681264,30.506831,48491020701,112.479817,98.000000,14.479817,1357.442115,13.851450
142,-97.687935,30.489825,48491020512,1880.556492,1790.000000,90.556492,33929.776544,18.955182
143,-97.678514,30.500887,48491020701,325.961919,284.000000,41.961919,4956.779048,17.453447
144,-97.668835,30.503811,48491020704,1480.318716,1393.000000,87.318716,26815.386088,19.250098
145,-97.648706,30.505463,48491020712,3539.618574,3008.000000,531.618574,62525.794272,20.786501
146,-97.621085,30.512273,48491020706,3916.062897,2707.000000,1209.062897,66596.899964,24.601736
147,-97.698393,30.481309,48491020513,38.369822,33.000000,5.369822,512.630585,15.534260
148,-97.683939,30.482178,48491020512,744.868465,709.000000,35.868465,12231.514385,17.251783
149,-97.669035,30.488674,48491020709,2553.066875,2248.000000,305.066875,43467.299783,19.335987
150,-97.631009,30.492029,48491020713,1455.172632,1364.000000,91.172632,28646.027226,21.001486
151,-97.816014,30.454371,48491020404,1664.758551,1426.000000,238.758551,34374.057418,24.105230
152,-97.804425,30.460688,48491020403,1188.088889,984.000000,204.088889,21145.877286,21.489713
153,-97.786828,30.463568,48491020408,1822.672139,1519.000000,303.672139,33129.399746,21.810006
154,-97.769391,30.469152,48491020409,1193.744600,924.000000,269.744600,19128.703906,20.702061
155,-97.734708,30.465101,48491020411,584.089340,468.000000,116.089340,8504.883576,18.172828
156,-97.703262,30.473658,48491020513,122.085799,105.000000,17.085799,1343.375326,12.794051
157,-97.68639,30.460659,48453045600,3119.980670,2664.000000,455.980670,53328.807395,20.018321
158,-97.671883,30.453786,48453045700,1252.409091,1003.000000,249.409091,18270.163497,18.215517
159,-97.654187,30.467254,48453046400,2283.165371,1979.000000,304.165371,37835.117035,19.118301
160,-97.635163,30.460126,48453042700,5877.647843,4548.000000,1329.647843,93394.876399,20.535373
161,-97.799555,30.452107,48491020405,2488.259450,2237.000000,251.259450,52674.551435,23.546961
162,-97.78093,30.443651,48491020406,593.821313,529.000000,64.821313,9949.571909,18.808264
163,-97.785175,30.45527,48491020408,1697.880893,1415.000000,282.880893,31856.537846,22.513454
164,-97.771871,30.458188,48491020409,1279.012071,990.000000,289.012071,19215.682219,19.409780
165,-97.776564,30.449527,48491020406,1060.796107,945.000000,115.796107,20972.313073,22.192924
166,-97.763846,30.452449,48491020410,1880.827758,1326.000000,554.827758,27136.694716,20.465079
167,-97.704426,30.453141,48453043000,351.936805,290.000000,61.936805,4568.782434,15.754422
168,-97.76236,30.446519,48491020410,2877.978522,2029.000000,848.978522,49944.513169,24.615334
169,-97.755978,30.442063,48491020411,2076.762097,1664.000000,412.762097,34319.020809,20.624412
170,-97.731102,30.442247,48453034100,747.412474,603.000000,144.412474,10431.089498,17.298656
171,-97.712671,30.43446,48453042000,1850.067628,1391.000000,459.067628,23420.082361,16.836867
172,-97.681327,30.444289,48453042300,2579.140187,2112.000000,467.140187,41445.184750,19.623667
173,-97.679807,30.431584,48453042900,2575.015429,2361.000000,214.015429,44602.822546,18.891496
174,-97.654831,30.43806,48453044100,2548.476624,2333.000000,215.476624,43957.225100,18.841502
175,-97.632319,30.429712,48453044400,5163.800764,4592.000000,571.800764,97737.889072,21.284384
176,-97.613692,30.446884,48453046300,1115.360825,1047.000000,68.360825,21139.168953,20.190228
177,-97.756928,30.412276,48453002500,2542.425742,2014.000000,528.425742,37042.868898,18.392686
178,-97.825646,30.440343,48453034300,2572.604344,2096.000000,476.604344,60410.073477,28.821600
179,-97.812579,30.433092,48453034300,1247.025770,1016.000000,231.025770,25729.488039,25.324299
180,-97.80419,30.426198,48453034300,1728.161697,1408.000000,320.161697,32024.118271,22.744402
181,-97.792283,30.440545,48453033700,1412.116738,785.000000,627.116738,16905.494405,21.535662
182,-97.790268,30.430965,48453033800,2039.914967,1605.000000,434.914967,36982.715569,23.042190
183,-97.745077,30.432578,48453034200,3726.164061,3201.000000,525.164061,67335.619054,21.035807
184,-97.836201,30.419188,48453034600,212.704934,178.000000,34.704934,7108.323651,39.934403
185,-97.806945,30.409079,48453030500,223.714126,170.000000,53.714126,4359.905887,25.646505
186,-97.785683,30.418049,48453032600,974.960085,690.000000,284.960085,15743.327238,22.816416
187,-97.782925,30.44012,48491020405,1142.352461,1027.000000,115.352461,22598.325875,22.004212
188,-97.772391,30.427536,48453032700,2176.466188,1869.000000,307.466188,37441.675096,20.032999
189,-97.776502,30.416096,48453032600,1210.928685,857.000000,353.928685,14544.850800,16.971821
190,-97.757609,30.421041,48453002500,1155.074257,915.000000,240.074257,15503.043385,16.943217
191,-97.734935,30.422727,48453031600,1297.170732,960.000000,337.170732,15985.533674,16.651598
192,-97.724833,30.421209,48453041300,2225.628118,1748.000000,477.628118,28496.028679,16.302076
193,-97.687169,30.419626,48453045200,4879.285711,3465.000000,1414.285711,58840.100153,16.981270
194,-97.628126,30.474927,48453046200,1439.046782,1208.000000,231.046782,26569.804968,21.994872
195,-97.774264,30.402543,48453032600,604.757850,428.000000,176.757850,7302.106172,17.060996
196,-97.763188,30.393165,48453032800,1056.605042,744.000000,312.605042,10544.784657,14.173098
197,-97.764003,30.405087,48453032800,302.495798,213.000000,89.495798,3133.022017,14.709024
198,-97.75365,30.40121,48453030800,2674.321925,2040.000000,634.321925,32704.704643,16.031718
199,-97.737938,30.407812,48453032500,3233.440444,2544.000000,689.440444,37342.621607,14.678703
200,-97.713136,30.416374,48453041400,1561.547039,1180.000000,381.547039,17802.770389,15.087094
201,-97.723123,30.401368,48453045400,1590.952501,1312.000000,278.952501,16075.733129,12.252845
202,-97.71107,30.400383,48453045300,3200.341900,2721.000000,479.341900,35057.701237,12.884124
203,-97.7016,30.412333,48453042200,2392.122104,2001.000000,391.122104,34915.574261,17.449063
204,-97.684758,30.406628,48453041200,1307.967236,1054.000000,253.967236,14726.834823,13.972329
205,-97.676128,30.396503,48453041200,760.705802,613.000000,147.705802,9728.189325,15.869803
206,-97.652095,30.402956,48453043900,2562.908005,2248.000000,314.908005,41086.566086,18.276942
207,-97.629909,30.385822,48453044900,973.846154,800.000000,173.846154,14522.738513,18.153423
208,-97.616178,30.398609,48453044900,516.138462,424.000000,92.138462,8507.388357,20.064595
209,-97.603293,30.420193,48453044800,1317.671945,1245.000000,72.671945,28431.473260,22.836525
210,-97.82942,30.396551,48453030500,111.857063,85.000000,26.857063,4146.155010,48.778294
211,-97.642884,30.271191,48453002214,157.575758,150.000000,7.575758,2301.788358,15.345256
212,-97.78675,30.395144,48453030500,146.072165,111.000000,35.072165,2718.923705,24.494808
213,-97.800872,30.393237,48453030500,1702.859292,1294.000000,408.859292,54456.003285,42.083465
214,-97.752089,30.391578,48453030800,1580.996197,1206.000000,374.996197,16938.607109,14.045280
215,-97.74096,30.394219,48453032400,1199.758309,960.000000,239.758309,13407.462830,13.966107
216,-97.738158,30.38687,48453032400,518.645519,415.000000,103.645519,5803.793376,13.985044
217,-97.728635,30.384116,48453045400,953.116361,786.000000,167.116361,8602.648359,10.944845
218,-97.722328,30.379353,48453045400,867.020609,715.000000,152.020609,7376.376308,10.316610
219,-97.706944,30.380339,48453040800,2807.986320,2360.000000,447.986320,28839.361035,12.220068
220,-97.69242,30.395126,48453041900,4362.485013,3609.000000,753.485013,53269.612026,14.760214
221,-97.678624,30.384254,48453041100,917.539682,825.000000,92.539682,11642.410201,14.112012
222,-97.668098,30.380068,48453041500,1408.934768,1202.000000,206.934768,18714.037814,15.569083
223,-97.660601,30.383394,48453043800,2413.283286,1923.000000,490.283286,30600.048687,15.912662
224,-97.650303,30.373993,48453043500,221.028646,194.000000,27.028646,2526.504510,13.023219
225,-97.636824,30.371901,48453045000,410.989329,359.000000,51.989329,6078.396591,16.931467
226,-97.621547,30.357638,48453042400,642.328273,507.000000,135.328273,9186.038104,18.118418
227,-97.604697,30.347504,48453042400,559.978495,442.000000,117.978495,7740.631000,17.512740
228,-97.581717,30.360871,48453042400,1801.559772,1422.000000,379.559772,44562.927333,31.338205
229,-97.77245,30.369183,48453030000,3309.011736,2539.000000,770.011736,64381.298493,25.356951
230,-97.754946,30.383082,48453030100,2497.705228,1793.000000,704.705228,28588.529313,15.944523
231,-97.748874,30.370937,48453030200,3984.527913,3121.000000,863.527913,78889.137314,25.276878
232,-97.738426,30.372799,48453040400,25.359326,21.000000,4.359326,226.776878,10.798899
233,-97.732737,30.368742,48453040400,1900.741834,1574.000000,326.741834,34136.108034,21.687489
234,-97.723827,30.365825,48453040500,1502.617621,1248.000000,254.617621,30065.621296,24.091043
235,-97.712527,30.367008,48453040700,1772.162247,1569.000000,203.162247,18299.354026,11.663068
236,-97.714456,30.374445,48453040700,1380.230889,1222.000000,158.230889,13887.235077,11.364349
237,-97.703016,30.362717,48453040600,962.579565,885.000000,77.579565,10131.787954,11.448348
238,-97.701017,30.365978,48453040600,300.194305,276.000000,24.194305,2723.696922,9.868467
239,-97.696226,30.374479,48453040900,2586.093133,2095.000000,491.093133,26123.479576,12.469441
240,-97.687912,30.368666,48453041000,2987.514911,2935.000000,52.514911,38014.102787,12.951994
241,-97.676517,30.362402,48453041600,3271.426709,3042.000000,229.426709,41097.694215,13.510090
242,-97.662114,30.35801,48453043500,2602.213541,2284.000000,318.213541,26850.621915,11.755964
243,-97.634953,30.340503,48453042400,381.342821,301.000000,80.342821,5051.506701,16.782414
244,-97.616902,30.335824,48453042400,462.425680,365.000000,97.425680,5855.715716,16.043057
245,-97.740699,30.3645,48453040400,224.611170,186.000000,38.611170,4000.126067,21.506054
246,-97.735446,30.361619,48453040400,1435.820864,1189.000000,246.820864,29159.530159,24.524416
247,-97.724918,30.357612,48453040500,1041.477758,865.000000,176.477758,20829.070063,24.079850
248,-97.7182,30.355442,48453040500,1350.911035,1122.000000,228.911035,25345.307853,22.589401
249,-97.710188,30.356542,48453040100,2344.548669,2239.000000,105.548669,29016.877068,12.959749
250,-97.69626,30.354451,48453043100,2643.671337,2537.000000,106.671337,31808.241702,12.537738
251,-97.685483,30.348438,48453040300,2262.146341,2124.000000,138.146341,19822.299665,9.332533
252,-97.690935,30.338319,48453040300,562.341463,528.000000,34.341463,4882.993707,9.248094
253,-97.664499,30.337807,48453043600,828.690784,763.000000,65.690784,8526.178247,11.174546
254,-97.675748,30.333871,48453043600,1885.461601,1736.000000,149.461601,15004.862191,8.643354
255,-97.647877,30.333513,48453043600,342.120049,315.000000,27.120049,3163.958892,10.044314
256,-97.757804,30.361286,48453032200,3994.362407,2847.000000,1147.362407,76582.399440,26.899332
257,-97.743801,30.35516,48453001501,514.955197,404.000000,110.955197,9308.670690,23.041264
258,-97.738792,30.350866,48453001501,427.004928,335.000000,92.004928,7015.412752,20.941531
259,-97.734401,30.355362,48453001501,545.546595,428.000000,117.546595,10777.165585,25.180293
260,-97.727219,30.351559,48453001504,652.395425,532.000000,120.395425,11889.105649,22.347943
261,-97.729428,30.346115,48453001504,1182.160131,964.000000,218.160131,20190.379359,20.944377
262,-97.718429,30.348204,48453001504,432.886438,353.000000,79.886438,6898.043796,19.541201
263,-97.721317,30.342425,48453001504,443.923203,362.000000,81.923203,6399.610815,17.678483
264,-97.709102,30.340669,48453040000,1927.882026,1837.000000,90.882026,34808.812090,18.948727
265,-97.696583,30.33247,48453043300,2138.500000,1833.000000,305.500000,35559.580262,19.399662
266,-97.685099,30.32667,48453040200,1676.902840,1456.000000,220.902840,31697.673360,21.770380
267,-97.664095,30.324017,48453002201,204.607466,189.000000,15.607466,2634.214366,13.937642
268,-97.651571,30.32257,48453002201,106.092760,98.000000,8.092760,1281.811824,13.079712
269,-97.639453,30.3202,48453002220,136.329515,123.000000,13.329515,2068.898965,16.820317
270,-97.617448,30.325044,48453002221,675.631966,622.000000,53.631966,12050.564744,19.373898
271,-97.57601,30.327527,48453002219,1025.311955,923.000000,102.311955,29120.902719,31.550274
272,-97.558384,30.34417,48453002217,659.518943,599.000000,60.518943,17185.832968,28.690873
273,-97.76121,30.347874,48453030600,3709.026425,2988.000000,721.026425,96400.864090,32.262672
274,-97.750211,30.341089,48453001501,767.334229,602.000000,165.334229,17514.091139,29.093175
275,-97.742547,30.34102,48453001501,732.918906,575.000000,157.918906,16519.757071,28.730012
276,-97.733307,30.337612,48453001505,2118.706616,1539.000000,579.706616,43245.903214,28.100002
277,-97.725896,30.334246,48453001505,1047.651550,761.000000,286.651550,20972.523992,27.559164
278,-97.720367,30.328946,48453001503,1766.834966,1308.000000,458.834966,37017.424947,28.300784
279,-97.711138,30.329197,48453001503,3066.296157,2270.000000,796.296157,65842.081014,29.005322
280,-97.698623,30.324755,48453043400,1532.693502,1393.000000,139.693502,36079.037045,25.900242
281,-97.854872,30.308832,48453001916,569.034553,421.000000,148.034553,15558.659101,36.956435
282,-97.789916,30.353876,48453030700,442.039741,305.000000,137.039741,7989.807830,26.196091
283,-97.78138,30.338864,48453030700,505.809408,349.000000,156.809408,11122.698973,31.870198
284,-97.76676,30.333799,48453000102,1215.535109,848.000000,367.535109,25421.097412,29.977709
285,-97.759891,30.331953,48453000101,779.957349,593.000000,186.957349,17326.386335,29.218189
286,-97.751829,30.332227,48453000101,24.990202,19.000000,5.990202,659.857842,34.729360
287,-97.742742,30.330139,48453000206,975.935890,666.000000,309.935890,18069.089470,27.130765
288,-97.735351,30.330061,48453000205,1630.121893,1082.000000,548.121893,31910.768572,29.492392
289,-97.730682,30.325264,48453000205,1187.186739,788.000000,399.186739,21075.385141,26.745413
290,-97.720953,30.320679,48453001503,1013.093444,750.000000,263.093444,18960.900610,25.281201
291,-97.711051,30.316483,48453002105,564.702413,482.000000,82.702413,13336.293431,27.668659
292,-97.702866,30.318649,48453002105,1436.359249,1226.000000,210.359249,32022.456781,26.119459
293,-97.693892,30.316705,48453002104,1311.383879,1108.000000,203.383879,29116.151647,26.278115
294,-97.684863,30.316931,48453002112,1757.630528,1476.000000,281.630528,34605.995310,23.445796
295,-97.690083,30.307248,48453002106,1830.721689,1351.000000,479.721689,37866.272918,28.028329
296,-97.672491,30.316758,48453002113,2232.670246,1819.000000,413.670246,42596.666933,23.417629
297,-97.680821,30.310034,48453002112,820.465741,689.000000,131.465741,18680.199641,27.112046
298,-97.67833,30.300761,48453002107,1529.955556,1324.000000,205.955556,38974.185319,29.436696
299,-97.666683,30.303255,48453002108,996.530974,918.000000,78.530974,18309.135476,19.944592
300,-97.65656,30.311495,48453002201,1059.845023,979.000000,80.845023,19233.461802,19.646028
301,-97.655743,30.295066,48453002214,462.222222,440.000000,22.222222,7878.951326,17.906708
302,-97.6301,30.305169,48453002222,2380.003589,2343.000000,37.003589,47138.756812,20.118974
303,-97.640662,30.28759,48453002213,2381.655368,2017.000000,364.655368,34576.451515,17.142514
304,-97.606829,30.296238,48453002219,19.995249,18.000000,1.995249,335.400777,18.633376
305,-97.821754,30.35485,48453032900,1228.916041,906.000000,322.916041,21173.155578,23.369929
306,-97.799011,30.339491,48453001912,295.306415,213.000000,82.306415,6365.444028,29.884714
307,-97.79414,30.344399,48453001912,58.229434,42.000000,16.229434,996.640184,23.729528
308,-97.786917,30.334694,48453001912,253.713962,183.000000,70.713962,6346.628476,34.681030
