Tail,Tail_x,Tail_y,Tail_geoid,Head,Head_x,Head_y,Head_geoid,Flow,Cost
1667,-97.942407,29.882698,48209010100,719,-97.942473,29.884042,48209010100,145.521516,0.360000
908,-97.94009,29.881982,48209010100,1656,-97.941035,29.882041,48209010100,23.906666,0.240000
1656,-97.941035,29.882041,48209010100,908,-97.94009,29.881982,48209010100,53.229870,0.240000
909,-97.940672,29.884244,48209010100,1668,-97.940445,29.882965,48209010100,17.391155,0.360000
1668,-97.940445,29.882965,48209010100,909,-97.940672,29.884244,48209010100,40.034800,0.360000
909,-97.940672,29.884244,48209010100,1280,-97.941438,29.884391,48209010100,49.249338,0.200000
1280,-97.941438,29.884391,48209010100,909,-97.940672,29.884244,48209010100,11.733082,0.200000
913,-97.941105,29.88739,48209010200,1902,-97.941802,29.886562,48209010200,65.769598,0.280000
1902,-97.941802,29.886562,48209010200,913,-97.941105,29.88739,48209010200,0.000000,0.280000
913,-97.941105,29.88739,48209010200,1905,-97.940314,29.886604,48209010200,4.816632,0.280000
1905,-97.940314,29.886604,48209010200,913,-97.941105,29.88739,48209010200,65.824269,0.280000
913,-97.941105,29.88739,48209010200,1906,-97.941299,29.888282,48209010200,15.270137,0.240000
1906,-97.941299,29.888282,48209010200,913,-97.941105,29.88739,48209010200,20.812786,0.240000
702,-97.939213,29.887069,48209010200,1896,-97.93914,29.885398,48209010100,1413.816641,0.480000
1896,-97.93914,29.885398,48209010100,702,-97.939213,29.887069,48209010200,2207.916974,0.480000
702,-97.939213,29.887069,48209010200,1897,-97.939234,29.88764,48209010200,1.192323,0.160000
1897,-97.939234,29.88764,48209010200,702,-97.939213,29.887069,48209010200,6.251495,0.160000
376,-97.738873,30.27864,48453000700,2780,-97.739643,30.276807,48453000700,1273.823819,0.520000
2780,-97.739643,30.276807,48453000700,376,-97.738873,30.27864,48453000700,2041.167460,0.520000
405,-97.74621,30.265461,48453001102,3048,-97.746952,30.265967,48453001102,413.178784,0.240000
3048,-97.746952,30.265967,48453001102,405,-97.74621,30.265461,48453001102,511.235319,0.240000
849,-97.748407,30.269483,48453001102,3023,-97.747413,30.268103,48453001102,178.668220,0.440000
3023,-97.747413,30.268103,48453001102,849,-97.748407,30.269483,48453001102,454.242169,0.440000
849,-97.748407,30.269483,48453001102,3172,-97.749152,30.269871,48453001101,220.402680,0.200000
3172,-97.749152,30.269871,48453001101,849,-97.748407,30.269483,48453001102,851.041727,0.200000
849,-97.748407,30.269483,48453001102,3050,-97.746957,30.270073,48453001101,309.685871,0.400000
3050,-97.746957,30.270073,48453001101,849,-97.748407,30.269483,48453001102,0.000000,0.400000
379,-97.740184,30.270625,48453001101,3303,-97.738686,30.270825,48453001101,887.276247,0.360000
3303,-97.738686,30.270825,48453001101,379,-97.740184,30.270625,48453001101,2046.496196,0.360000
379,-97.740184,30.270625,48453001101,3304,-97.740772,30.268341,48453001101,538.017790,0.640000
3304,-97.740772,30.268341,48453001101,379,-97.740184,30.270625,48453001101,2309.004471,0.640000
377,-97.740269,30.274993,48453000700,3309,-97.73713,30.275019,48453000700,410.025177,0.760000
3309,-97.73713,30.275019,48453000700,377,-97.740269,30.274993,48453000700,1490.182313,0.760000
382,-97.738381,30.266557,48453001103,3311,-97.740092,30.267027,48453001103,260.968020,0.440000
3311,-97.740092,30.267027,48453001103,382,-97.738381,30.266557,48453001103,12.732499,0.440000
405,-97.74621,30.265461,48453001102,3046,-97.746417,30.26374,48453001102,176.690278,0.480000
3046,-97.746417,30.26374,48453001102,405,-97.74621,30.265461,48453001102,641.312175,0.480000
405,-97.74621,30.265461,48453001102,3324,-97.743505,30.265003,48453001103,31.075540,0.640000
3324,-97.743505,30.265003,48453001103,405,-97.74621,30.265461,48453001102,19.562990,0.640000
380,-97.744601,30.268129,48453001102,3327,-97.74247,30.267767,48453001103,62.157503,0.520000
3327,-97.74247,30.267767,48453001103,380,-97.744601,30.268129,48453001102,59.536905,0.520000
406,-97.742416,30.264483,48453001103,3328,-97.742929,30.26276,48453001103,0.171254,0.480000
3328,-97.742929,30.26276,48453001103,406,-97.742416,30.264483,48453001103,0.000000,0.480000
406,-97.742416,30.264483,48453001103,3329,-97.74156,30.26646,48453001103,91.739366,0.600000
3329,-97.74156,30.26646,48453001103,406,-97.742416,30.264483,48453001103,46.143392,0.600000
406,-97.742416,30.264483,48453001103,3324,-97.743505,30.265003,48453001103,458.530637,0.280000
3324,-97.743505,30.265003,48453001103,406,-97.742416,30.264483,48453001103,1250.800500,0.280000
405,-97.74621,30.265461,48453001102,3335,-97.745092,30.267456,48453001102,247.948711,0.600000
3335,-97.745092,30.267456,48453001102,405,-97.74621,30.265461,48453001102,460.772935,0.600000
380,-97.744601,30.268129,48453001102,3053,-97.745963,30.26867,48453001102,759.723712,0.360000
3053,-97.745963,30.26867,48453001102,380,-97.744601,30.268129,48453001102,1590.211279,0.360000
380,-97.744601,30.268129,48453001102,3325,-97.744177,30.267205,48453001102,448.140548,0.280000
3325,-97.744177,30.267205,48453001102,380,-97.744601,30.268129,48453001102,1072.516826,0.280000
380,-97.744601,30.268129,48453001102,3297,-97.74345,30.269081,48453001101,476.653046,0.400000
3297,-97.74345,30.269081,48453001101,380,-97.744601,30.268129,48453001102,968.761165,0.400000
406,-97.742416,30.264483,48453001103,3331,-97.741224,30.264046,48453001103,557.936527,0.320000
3331,-97.741224,30.264046,48453001103,406,-97.742416,30.264483,48453001103,1650.299151,0.320000
381,-97.741182,30.267364,48453001103,3327,-97.74247,30.267767,48453001103,168.863657,0.320000
3327,-97.74247,30.267767,48453001103,381,-97.741182,30.267364,48453001103,305.815279,0.320000
381,-97.741182,30.267364,48453001103,3304,-97.740772,30.268341,48453001101,665.402156,0.280000
3304,-97.740772,30.268341,48453001101,381,-97.741182,30.267364,48453001103,461.324445,0.280000
381,-97.741182,30.267364,48453001103,3311,-97.740092,30.267027,48453001103,289.390801,0.280000
3311,-97.740092,30.267027,48453001103,381,-97.741182,30.267364,48453001103,2099.128546,0.280000
381,-97.741182,30.267364,48453001103,3329,-97.74156,30.26646,48453001103,480.416281,0.280000
3329,-97.74156,30.26646,48453001103,381,-97.741182,30.267364,48453001103,987.844791,0.280000
378,-97.743373,30.271875,48453001101,3322,-97.742775,30.27095,48453001101,303.358060,0.280000
3322,-97.742775,30.27095,48453001101,378,-97.743373,30.271875,48453001101,437.512694,0.280000
378,-97.743373,30.271875,48453001101,3337,-97.742107,30.272779,48453001101,227.361030,0.400000
3337,-97.742107,30.272779,48453001101,378,-97.743373,30.271875,48453001101,369.730281,0.400000
377,-97.740269,30.274993,48453000700,2779,-97.743195,30.276069,48453000700,284.172583,0.760000
2779,-97.743195,30.276069,48453000700,377,-97.740269,30.274993,48453000700,655.585304,0.760000
378,-97.743373,30.271875,48453001101,3341,-97.744542,30.272475,48453001101,295.231352,0.320000
3341,-97.744542,30.272475,48453001101,378,-97.743373,30.271875,48453001101,753.990190,0.320000
379,-97.740184,30.270625,48453001101,3343,-97.741096,30.271477,48453001101,921.282629,0.320000
3343,-97.741096,30.271477,48453001101,379,-97.740184,30.270625,48453001101,713.570146,0.320000
379,-97.740184,30.270625,48453001101,3307,-97.739349,30.272069,48453001101,0.000000,0.440000
3307,-97.739349,30.272069,48453001101,379,-97.740184,30.270625,48453001101,5.752075,0.440000
377,-97.740269,30.274993,48453000700,2780,-97.739643,30.276807,48453000700,111.979532,0.520000
2780,-97.739643,30.276807,48453000700,377,-97.740269,30.274993,48453000700,470.650752,0.520000
382,-97.738381,30.266557,48453001103,3312,-97.738174,30.267616,48453001101,73.565159,0.280000
3312,-97.738174,30.267616,48453001101,382,-97.738381,30.266557,48453001103,197.667652,0.280000
382,-97.738381,30.266557,48453001103,3299,-97.738673,30.265681,48453001103,95.100215,0.240000
3299,-97.738673,30.265681,48453001103,382,-97.738381,30.266557,48453001103,235.863959,0.240000
382,-97.738381,30.266557,48453001103,3345,-97.73691,30.265964,48453001103,0.000000,0.400000
3345,-97.73691,30.265964,48453001103,382,-97.738381,30.266557,48453001103,527.667708,0.400000
384,-97.733763,30.27371,48453000700,3357,-97.734578,30.273141,48453000700,538.609802,0.240000
3357,-97.734578,30.273141,48453000700,384,-97.733763,30.27371,48453000700,1711.744096,0.240000
383,-97.736137,30.270537,48453001101,3314,-97.73793,30.269638,48453001101,283.998340,0.480000
3314,-97.73793,30.269638,48453001101,383,-97.736137,30.270537,48453001101,525.565849,0.480000
383,-97.736137,30.270537,48453001101,3362,-97.736834,30.272631,48453001101,267.836333,0.600000
3362,-97.736834,30.272631,48453001101,383,-97.736137,30.270537,48453001101,262.266346,0.600000
383,-97.736137,30.270537,48453001101,3315,-97.735483,30.269824,48453001101,232.080492,0.240000
3315,-97.735483,30.269824,48453001101,383,-97.736137,30.270537,48453001101,471.179821,0.240000
383,-97.736137,30.270537,48453001101,3364,-97.736033,30.271252,48453001101,329.288158,0.200000
3364,-97.736033,30.271252,48453001101,383,-97.736137,30.270537,48453001101,823.016021,0.200000
360,-97.742966,30.290562,48453000606,3764,-97.742467,30.295288,48453000601,80.738450,1.320000
3764,-97.742467,30.295288,48453000601,360,-97.742966,30.290562,48453000606,257.826901,1.320000
359,-97.743151,30.284903,48453000608,3796,-97.742861,30.287673,48453000608,1.556874,0.760000
3796,-97.742861,30.287673,48453000608,359,-97.743151,30.284903,48453000608,2.977984,0.760000
376,-97.738873,30.27864,48453000700,3797,-97.737823,30.280378,48453000700,840.000257,0.560000
3797,-97.737823,30.280378,48453000700,376,-97.738873,30.27864,48453000700,1020.721450,0.560000
376,-97.738873,30.27864,48453000700,2763,-97.736099,30.277798,48453000700,29.314048,0.720000
2763,-97.736099,30.277798,48453000700,376,-97.738873,30.27864,48453000700,1765.242509,0.720000
362,-97.735154,30.285008,48453000601,3801,-97.736852,30.289381,48453000601,1313.186510,1.280000
3801,-97.736852,30.289381,48453000601,362,-97.735154,30.285008,48453000601,2648.893295,1.280000
362,-97.735154,30.285008,48453000601,3800,-97.738992,30.2807,48453000700,1781.096141,1.520000
3800,-97.738992,30.2807,48453000700,362,-97.735154,30.285008,48453000601,3997.051225,1.520001
362,-97.735154,30.285008,48453000601,3798,-97.741238,30.287567,48453000601,485.610901,1.600000
3798,-97.741238,30.287567,48453000601,362,-97.735154,30.285008,48453000601,1000.232058,1.600000
361,-97.738284,30.291737,48453000601,3766,-97.740848,30.291879,48453000601,1333.422623,0.600000
3766,-97.740848,30.291879,48453000601,361,-97.738284,30.291737,48453000601,3192.375646,0.600000
359,-97.743151,30.284903,48453000608,3799,-97.741492,30.285325,48453000601,315.456470,0.400000
3799,-97.741492,30.285325,48453000601,359,-97.743151,30.284903,48453000608,210.789417,0.400000
359,-97.743151,30.284903,48453000608,3809,-97.744542,30.282227,48453000700,92.017695,0.800000
3809,-97.744542,30.282227,48453000700,359,-97.743151,30.284903,48453000608,325.233555,0.800000
359,-97.743151,30.284903,48453000608,3611,-97.744569,30.285003,48453000608,77.833293,0.360000
3611,-97.744569,30.285003,48453000608,359,-97.743151,30.284903,48453000608,202.138979,0.360000
376,-97.738873,30.27864,48453000700,3807,-97.741962,30.279445,48453000700,339.095755,0.760000
3807,-97.741962,30.279445,48453000700,376,-97.738873,30.27864,48453000700,1173.528374,0.760000
360,-97.742966,30.290562,48453000606,3766,-97.740848,30.291879,48453000601,104.599509,0.640000
3766,-97.740848,30.291879,48453000601,360,-97.742966,30.290562,48453000606,37.310356,0.640000
360,-97.742966,30.290562,48453000606,3796,-97.742861,30.287673,48453000608,243.531685,0.800000
3796,-97.742861,30.287673,48453000608,360,-97.742966,30.290562,48453000606,154.965539,0.800000
360,-97.742966,30.290562,48453000606,3666,-97.744096,30.290506,48453000606,130.756529,0.280000
3666,-97.744096,30.290506,48453000606,360,-97.742966,30.290562,48453000606,116.640466,0.280000
361,-97.738284,30.291737,48453000601,3801,-97.736852,30.289381,48453000601,1693.118948,0.720000
3801,-97.736852,30.289381,48453000601,361,-97.738284,30.291737,48453000601,2708.734169,0.720000
149,-97.669035,30.488674,48491020709,5230,-97.663415,30.491586,48491020709,701.607870,1.560000
5230,-97.663415,30.491586,48491020709,149,-97.669035,30.488674,48491020709,2752.482783,1.560000
149,-97.669035,30.488674,48491020709,5234,-97.668873,30.495059,48491020709,0.000000,1.760000
5234,-97.668873,30.495059,48491020709,149,-97.669035,30.488674,48491020709,802.651383,1.760000
149,-97.669035,30.488674,48491020709,5229,-97.668371,30.481774,48491020709,1118.918436,1.920000
5229,-97.668371,30.481774,48491020709,149,-97.669035,30.488674,48491020709,0.000000,1.920000
149,-97.669035,30.488674,48491020709,7025,-97.673061,30.486396,48491020709,729.401197,1.160000
7025,-97.673061,30.486396,48491020709,149,-97.669035,30.488674,48491020709,2453.326218,1.160000
436,-97.770276,30.269571,48453001911,3147,-97.770573,30.266998,48453001911,77.102357,0.540001
3147,-97.770573,30.266998,48453001911,436,-97.770276,30.269571,48453001911,184.449711,0.540001
275,-97.742547,30.34102,48453001501,3509,-97.740729,30.346965,48453001501,0.000000,1.260001
3509,-97.740729,30.346965,48453001501,275,-97.742547,30.34102,48453001501,189.903085,1.260001
275,-97.742547,30.34102,48453001501,3510,-97.738676,30.340153,48453001505,335.862512,0.720001
3510,-97.738676,30.340153,48453001505,275,-97.742547,30.34102,48453001501,197.444129,0.720001
275,-97.742547,30.34102,48453001501,3635,-97.746587,30.33916,48453001501,140.209754,0.810001
3635,-97.746587,30.33916,48453001501,275,-97.742547,30.34102,48453001501,335.296677,0.810001
275,-97.742547,30.34102,48453001501,3634,-97.744743,30.335433,48453000206,254.585693,1.230001
3634,-97.744743,30.335433,48453000206,275,-97.742547,30.34102,48453001501,2.442321,1.230001
258,-97.738792,30.350866,48453001501,4031,-97.734128,30.350382,48453001504,208.022097,0.840001
4031,-97.734128,30.350382,48453001504,258,-97.738792,30.350866,48453001501,75.127244,0.840001
258,-97.738792,30.350866,48453001501,3509,-97.740729,30.346965,48453001501,217.702277,0.870001
3509,-97.740729,30.346965,48453001501,258,-97.738792,30.350866,48453001501,43.924554,0.870001
199,-97.737938,30.407812,48453032500,1129,-97.731664,30.412533,48453032500,308.854933,1.500002
1129,-97.731664,30.412533,48453032500,199,-97.737938,30.407812,48453032500,1351.746153,1.500002
203,-97.7016,30.412333,48453042200,1172,-97.696596,30.407968,48453041200,1033.206015,1.260001
1172,-97.696596,30.407968,48453041200,203,-97.7016,30.412333,48453042200,619.864195,1.260001
718,-97.945336,29.884797,48209010100,1258,-97.945866,29.885791,48209010100,29.380332,0.240000
1258,-97.945866,29.885791,48209010100,718,-97.945336,29.884797,48209010100,105.500223,0.240000
708,-97.927999,29.882519,48209010302,1261,-97.923961,29.884527,48209010307,135.031125,0.840001
1261,-97.923961,29.884527,48209010307,708,-97.927999,29.882519,48209010302,19.397755,0.840001
708,-97.927999,29.882519,48209010302,1262,-97.929695,29.885258,48209010302,209.284199,0.630001
1262,-97.929695,29.885258,48209010302,708,-97.927999,29.882519,48209010302,230.313389,0.630001
912,-97.938557,29.88466,48209010100,1282,-97.940026,29.884481,48209010100,1.408289,0.270000
1282,-97.940026,29.884481,48209010100,912,-97.938557,29.88466,48209010100,68.525727,0.270000
912,-97.938557,29.88466,48209010100,1283,-97.93868,29.883169,48209010100,84.858498,0.300000
1283,-97.93868,29.883169,48209010100,912,-97.938557,29.88466,48209010100,109.931856,0.300000
587,-97.922651,29.886396,48209010307,1265,-97.922986,29.883649,48209010307,119.727046,0.570001
1265,-97.922986,29.883649,48209010307,587,-97.922651,29.886396,48209010307,156.555774,0.570001
720,-97.947927,29.881787,48209010100,1579,-97.946433,29.882637,48209010100,69.081918,0.330000
1579,-97.946433,29.882637,48209010100,720,-97.947927,29.881787,48209010100,173.288201,0.330000
720,-97.947927,29.881787,48209010100,1580,-97.946805,29.880975,48209010100,45.574726,0.270000
1580,-97.946805,29.880975,48209010100,720,-97.947927,29.881787,48209010100,3.786283,0.270000
720,-97.947927,29.881787,48209010100,1584,-97.94931,29.883234,48209010100,29.338227,0.390000
1584,-97.94931,29.883234,48209010100,720,-97.947927,29.881787,48209010100,80.984491,0.390000
720,-97.947927,29.881787,48209010100,1578,-97.949175,29.880721,48209010100,4.695824,0.300000
1578,-97.949175,29.880721,48209010100,720,-97.947927,29.881787,48209010100,86.802409,0.300000
718,-97.945336,29.884797,48209010100,1529,-97.943689,29.883538,48209010100,225.403786,0.390000
1529,-97.943689,29.883538,48209010100,718,-97.945336,29.884797,48209010100,277.084703,0.390000
718,-97.945336,29.884797,48209010100,1582,-97.946819,29.882953,48209010100,53.369733,0.480000
1582,-97.946819,29.882953,48209010100,718,-97.945336,29.884797,48209010100,29.085246,0.480000
708,-97.927999,29.882519,48209010302,1601,-97.92453,29.88122,48209010302,131.695674,0.690001
1601,-97.92453,29.88122,48209010302,708,-97.927999,29.882519,48209010302,478.797570,0.690001
903,-97.937071,29.874089,48209010500,1629,-97.935627,29.876948,48209010500,77.595575,0.660001
1629,-97.935627,29.876948,48209010500,903,-97.937071,29.874089,48209010500,104.794323,0.660001
903,-97.937071,29.874089,48209010500,1630,-97.934677,29.874456,48209010500,143.167831,0.450000
1630,-97.934677,29.874456,48209010500,903,-97.937071,29.874089,48209010500,317.208255,0.450000
903,-97.937071,29.874089,48209010500,1648,-97.93838,29.874302,48209010500,89.237301,0.240000
1648,-97.93838,29.874302,48209010500,903,-97.937071,29.874089,48209010500,370.635150,0.240000
910,-97.939316,29.875972,48209010500,1634,-97.938568,29.875464,48209010500,120.643632,0.180000
1634,-97.938568,29.875464,48209010500,910,-97.939316,29.875972,48209010500,175.962175,0.180000
911,-97.938202,29.880838,48209010100,1661,-97.939656,29.882252,48209010100,55.376490,0.390000
1661,-97.939656,29.882252,48209010100,911,-97.938202,29.880838,48209010100,125.712094,0.390000
908,-97.94009,29.881982,48209010100,1658,-97.939579,29.88177,48209010100,31.044015,0.090000
1658,-97.939579,29.88177,48209010100,908,-97.94009,29.881982,48209010100,29.508879,0.090000
909,-97.940672,29.884244,48209010100,1282,-97.940026,29.884481,48209010100,25.647482,0.120000
1282,-97.940026,29.884481,48209010100,909,-97.940672,29.884244,48209010100,112.621078,0.120000
919,-97.937005,29.877414,48209010500,1669,-97.936028,29.876883,48209010500,45.340064,0.210000
1669,-97.936028,29.876883,48209010500,919,-97.937005,29.877414,48209010500,80.950214,0.210000
911,-97.938202,29.880838,48209010100,1671,-97.938129,29.883228,48209010100,78.264102,0.480000
1671,-97.938129,29.883228,48209010100,911,-97.938202,29.880838,48209010100,283.908547,0.480000
911,-97.938202,29.880838,48209010100,1660,-97.93681,29.880724,48209010100,91.550223,0.240000
1660,-97.93681,29.880724,48209010100,911,-97.938202,29.880838,48209010100,79.908778,0.240000
708,-97.927999,29.882519,48209010302,1674,-97.930725,29.878668,48209010302,108.880339,0.930001
1674,-97.930725,29.878668,48209010302,708,-97.927999,29.882519,48209010302,17.530260,0.930001
700,-97.944039,29.890125,48209010200,1844,-97.942108,29.888059,48209010200,479.571277,0.540001
1844,-97.942108,29.888059,48209010200,700,-97.944039,29.890125,48209010200,473.861534,0.540001
840,-97.945184,29.894799,48209010200,1845,-97.941204,29.892343,48209010703,338.776804,0.870001
1845,-97.941204,29.892343,48209010703,840,-97.945184,29.894799,48209010200,571.695483,0.870001
716,-97.942882,29.886506,48209010200,1847,-97.944191,29.886138,48209010200,37.845177,0.240000
1847,-97.944191,29.886138,48209010200,716,-97.942882,29.886506,48209010200,39.098003,0.240000
907,-97.953068,29.888777,48209010200,1863,-97.951664,29.888057,48209010200,3.260171,0.300000
1863,-97.951664,29.888057,48209010200,907,-97.953068,29.888777,48209010200,2.098191,0.300000
717,-97.948487,29.887606,48209010200,1276,-97.946803,29.885597,48209010100,473.484713,0.510001
1276,-97.946803,29.885597,48209010100,717,-97.948487,29.887606,48209010200,579.470279,0.510001
717,-97.948487,29.887606,48209010200,1864,-97.950476,29.889125,48209010200,237.024991,0.480000
1864,-97.950476,29.889125,48209010200,717,-97.948487,29.887606,48209010200,304.642297,0.480000
717,-97.948487,29.887606,48209010200,1871,-97.945395,29.888145,48209010200,32.851074,0.570001
1871,-97.945395,29.888145,48209010200,717,-97.948487,29.887606,48209010200,31.826349,0.570001
700,-97.944039,29.890125,48209010200,1872,-97.946341,29.888858,48209010200,174.886580,0.480000
1872,-97.946341,29.888858,48209010200,700,-97.944039,29.890125,48209010200,308.383262,0.480000
700,-97.944039,29.890125,48209010200,1850,-97.944405,29.892214,48209010200,219.310377,0.450000
1850,-97.944405,29.892214,48209010200,700,-97.944039,29.890125,48209010200,559.221188,0.450000
840,-97.945184,29.894799,48209010200,1874,-97.947357,29.897713,48209010200,50.432967,0.720001
1874,-97.947357,29.897713,48209010200,840,-97.945184,29.894799,48209010200,244.349922,0.720001
840,-97.945184,29.894799,48209010200,1852,-97.944082,29.896304,48209010703,8.551217,0.360000
1852,-97.944082,29.896304,48209010703,840,-97.945184,29.894799,48209010200,13.482850,0.360000
703,-97.936567,29.887943,48209010200,1886,-97.935206,29.889904,48209010200,0.000000,0.480000
1886,-97.935206,29.889904,48209010200,703,-97.936567,29.887943,48209010200,4.367320,0.480000
714,-97.938495,29.893447,48209010703,1887,-97.936081,29.891224,48209010703,151.053161,0.630001
1887,-97.936081,29.891224,48209010703,714,-97.938495,29.893447,48209010703,200.097322,0.630001
701,-97.938971,29.889557,48209010200,1899,-97.940999,29.890831,48209010200,0.000000,0.450000
1899,-97.940999,29.890831,48209010200,701,-97.938971,29.889557,48209010200,1.217384,0.450000
701,-97.938971,29.889557,48209010200,1900,-97.93802,29.887845,48209010200,1.189791,0.390000
1900,-97.93802,29.887845,48209010200,701,-97.938971,29.889557,48209010200,1.114124,0.390000
716,-97.942882,29.886506,48209010200,1846,-97.943001,29.884842,48209010100,160.642802,0.330000
1846,-97.943001,29.884842,48209010100,716,-97.942882,29.886506,48209010200,75.269388,0.330000
716,-97.942882,29.886506,48209010200,1907,-97.941936,29.887342,48209010200,3.657062,0.240000
1907,-97.941936,29.887342,48209010200,716,-97.942882,29.886506,48209010200,3.638616,0.240000
912,-97.938557,29.88466,48209010100,1284,-97.936819,29.884754,48209010100,32.579680,0.300000
1284,-97.936819,29.884754,48209010100,912,-97.938557,29.88466,48209010100,44.556717,0.300000
703,-97.936567,29.887943,48209010200,1911,-97.937886,29.8872,48209010200,1.272362,0.270000
1911,-97.937886,29.8872,48209010200,703,-97.936567,29.887943,48209010200,2.361245,0.270000
912,-97.938557,29.88466,48209010100,1912,-97.938676,29.885461,48209010100,44.928436,0.180000
1912,-97.938676,29.885461,48209010100,912,-97.938557,29.88466,48209010100,75.018832,0.180000
711,-97.93607,29.886075,48209010100,1910,-97.936406,29.885949,48209010100,29.091648,0.060000
1910,-97.936406,29.885949,48209010100,711,-97.93607,29.886075,48209010100,38.895665,0.060000
703,-97.936567,29.887943,48209010200,1891,-97.935513,29.887445,48209010100,4.161393,0.210000
1891,-97.935513,29.887445,48209010100,703,-97.936567,29.887943,48209010200,11.717139,0.210000
701,-97.938971,29.889557,48209010200,1913,-97.93708,29.889151,48209010200,0.983448,0.360000
1913,-97.93708,29.889151,48209010200,701,-97.938971,29.889557,48209010200,2.059715,0.360000
714,-97.938495,29.893447,48209010703,1914,-97.941451,29.895984,48209010703,0.000000,0.750001
1914,-97.941451,29.895984,48209010703,714,-97.938495,29.893447,48209010703,0.000000,0.750001
714,-97.938495,29.893447,48209010703,1885,-97.941268,29.892871,48209010703,42.935973,0.510001
1885,-97.941268,29.892871,48209010703,714,-97.938495,29.893447,48209010703,82.888785,0.510001
715,-97.936225,29.896727,48209010703,1889,-97.936477,29.896258,48209010703,106.863286,0.120000
1889,-97.936477,29.896258,48209010703,715,-97.936225,29.896727,48209010703,253.758396,0.120000
714,-97.938495,29.893447,48209010703,1888,-97.935685,29.894618,48209010703,1.199097,0.570001
1888,-97.935685,29.894618,48209010703,714,-97.938495,29.893447,48209010703,1.342028,0.570001
730,-97.918411,29.889728,48209010307,1919,-97.922507,29.892288,48209010307,131.522694,0.900001
1919,-97.922507,29.892288,48209010307,730,-97.918411,29.889728,48209010307,145.536804,0.900001
730,-97.918411,29.889728,48209010307,1920,-97.915739,29.892966,48209010308,176.481731,0.810001
1920,-97.915739,29.892966,48209010308,730,-97.918411,29.889728,48209010307,282.432558,0.810001
587,-97.922651,29.886396,48209010307,1915,-97.923324,29.887415,48209010307,98.007620,0.240000
1915,-97.923324,29.887415,48209010307,587,-97.922651,29.886396,48209010307,156.792716,0.240000
730,-97.918411,29.889728,48209010307,1916,-97.918543,29.891811,48209010307,175.735664,0.420000
1916,-97.918543,29.891811,48209010307,730,-97.918411,29.889728,48209010307,110.134216,0.420000
371,-97.760494,30.276309,48453001200,2759,-97.758443,30.279888,48453001200,293.544692,0.840001
2759,-97.758443,30.279888,48453001200,371,-97.760494,30.276309,48453001200,358.842410,0.840001
374,-97.744971,30.276649,48453000700,2762,-97.744172,30.27809,48453000700,125.623385,0.330000
2762,-97.744172,30.27809,48453000700,374,-97.744971,30.276649,48453000700,362.209239,0.330000
385,-97.734167,30.277326,48453000700,2763,-97.736099,30.277798,48453000700,287.749189,0.360000
