Tail,Tail_x,Tail_y,Tail_geoid,Head,Head_x,Head_y,Head_geoid,Flow,Cost
3796,-97.742861,30.287673,48453000608,359,-97.743151,30.284903,48453000608,0.002330,0.760000
376,-97.738873,30.27864,48453000700,3797,-97.737823,30.280378,48453000700,21.983441,0.560000
3797,-97.737823,30.280378,48453000700,376,-97.738873,30.27864,48453000700,2.480562,0.560000
376,-97.738873,30.27864,48453000700,2763,-97.736099,30.277798,48453000700,0.887503,0.720000
2763,-97.736099,30.277798,48453000700,376,-97.738873,30.27864,48453000700,0.015171,0.720000
362,-97.735154,30.285008,48453000601,3801,-97.736852,30.289381,48453000601,151.316232,1.280000
3801,-97.736852,30.289381,48453000601,362,-97.735154,30.285008,48453000601,15.520005,1.280000
362,-97.735154,30.285008,48453000601,3800,-97.738992,30.2807,48453000700,60.197169,1.520000
3800,-97.738992,30.2807,48453000700,362,-97.735154,30.285008,48453000601,3.610694,1.520000
362,-97.735154,30.285008,48453000601,3798,-97.741238,30.287567,48453000601,1.135658,1.600000
3798,-97.741238,30.287567,48453000601,362,-97.735154,30.285008,48453000601,1.845388,1.600000
361,-97.738284,30.291737,48453000601,3766,-97.740848,30.291879,48453000601,160.533038,0.600000
3766,-97.740848,30.291879,48453000601,361,-97.738284,30.291737,48453000601,10.596915,0.600000
359,-97.743151,30.284903,48453000608,3799,-97.741492,30.285325,48453000601,15.026245,0.400000
3799,-97.741492,30.285325,48453000601,359,-97.743151,30.284903,48453000608,0.471584,0.400000
359,-97.743151,30.284903,48453000608,3809,-97.744542,30.282227,48453000700,14.978269,0.800000
3809,-97.744542,30.282227,48453000700,359,-97.743151,30.284903,48453000608,0.206294,0.800000
359,-97.743151,30.284903,48453000608,3611,-97.744569,30.285003,48453000608,13.520743,0.360000
3611,-97.744569,30.285003,48453000608,359,-97.743151,30.284903,48453000608,0.431039,0.360000
376,-97.738873,30.27864,48453000700,3807,-97.741962,30.279445,48453000700,26.490718,0.760000
3807,-97.741962,30.279445,48453000700,376,-97.738873,30.27864,48453000700,1.770091,0.760000
360,-97.742966,30.290562,48453000606,3766,-97.740848,30.291879,48453000601,13.446498,0.640000
3766,-97.740848,30.291879,48453000601,360,-97.742966,30.290562,48453000606,0.259351,0.640000
360,-97.742966,30.290562,48453000606,3796,-97.742861,30.287673,48453000608,12.474538,0.800000
3796,-97.742861,30.287673,48453000608,360,-97.742966,30.290562,48453000606,0.037269,0.800000
360,-97.742966,30.290562,48453000606,3666,-97.744096,30.290506,48453000606,19.348541,0.280000
3666,-97.744096,30.290506,48453000606,360,-97.742966,30.290562,48453000606,0.268594,0.280000
361,-97.738284,30.291737,48453000601,3801,-97.736852,30.289381,48453000601,119.516025,0.720000
3801,-97.736852,30.289381,48453000601,361,-97.738284,30.291737,48453000601,5.633136,0.720000
149,-97.669035,30.488674,48491020709,5230,-97.663415,30.491586,48491020709,561.637178,1.560000
5230,-97.663415,30.491586,48491020709,149,-97.669035,30.488674,48491020709,2445.378562,1.560000
149,-97.669035,30.488674,48491020709,5234,-97.668873,30.495059,48491020709,0.000000,1.760000
5234,-97.668873,30.495059,48491020709,149,-97.669035,30.488674,48491020709,716.439697,1.760000
149,-97.669035,30.488674,48491020709,5229,-97.668371,30.481774,48491020709,1113.301069,1.920000
5229,-97.668371,30.481774,48491020709,149,-97.669035,30.488674,48491020709,0.000000,1.920000
149,-97.669035,30.488674,48491020709,7025,-97.673061,30.486396,48491020709,570.701629,1.160000
7025,-97.673061,30.486396,48491020709,149,-97.669035,30.488674,48491020709,2460.470264,1.160000
436,-97.770276,30.269571,48453001911,3147,-97.770573,30.266998,48453001911,8.312575,0.540001
3147,-97.770573,30.266998,48453001911,436,-97.770276,30.269571,48453001911,0.162984,0.540001
275,-97.742547,30.34102,48453001501,3509,-97.740729,30.346965,48453001501,0.035919,1.260001
3509,-97.740729,30.346965,48453001501,275,-97.742547,30.34102,48453001501,0.001002,1.260001
275,-97.742547,30.34102,48453001501,3510,-97.738676,30.340153,48453001505,118.045876,0.720001
3510,-97.738676,30.340153,48453001505,275,-97.742547,30.34102,48453001501,0.424789,0.720001
275,-97.742547,30.34102,48453001501,3635,-97.746587,30.33916,48453001501,63.584869,0.810001
3635,-97.746587,30.33916,48453001501,275,-97.742547,30.34102,48453001501,0.144641,0.810001
275,-97.742547,30.34102,48453001501,3634,-97.744743,30.335433,48453000206,1.417845,1.230001
3634,-97.744743,30.335433,48453000206,275,-97.742547,30.34102,48453001501,0.001000,1.230001
258,-97.738792,30.350866,48453001501,4031,-97.734128,30.350382,48453001504,92.895971,0.840001
4031,-97.734128,30.350382,48453001504,258,-97.738792,30.350866,48453001501,0.059353,0.840001
258,-97.738792,30.350866,48453001501,3509,-97.740729,30.346965,48453001501,22.995025,0.870001
3509,-97.740729,30.346965,48453001501,258,-97.738792,30.350866,48453001501,0.031237,0.870001
199,-97.737938,30.407812,48453032500,1129,-97.731664,30.412533,48453032500,400.715181,1.500002
1129,-97.731664,30.412533,48453032500,199,-97.737938,30.407812,48453032500,1248.851872,1.500002
203,-97.7016,30.412333,48453042200,1172,-97.696596,30.407968,48453041200,685.620765,1.260001
1172,-97.696596,30.407968,48453041200,203,-97.7016,30.412333,48453042200,540.526983,1.260001
718,-97.945336,29.884797,48209010100,1258,-97.945866,29.885791,48209010100,24.963980,0.240000
1258,-97.945866,29.885791,48209010100,718,-97.945336,29.884797,48209010100,94.317769,0.240000
708,-97.927999,29.882519,48209010302,1261,-97.923961,29.884527,48209010307,130.158024,0.840001
1261,-97.923961,29.884527,48209010307,708,-97.927999,29.882519,48209010302,17.518316,0.840001
708,-97.927999,29.882519,48209010302,1262,-97.929695,29.885258,48209010302,194.711746,0.630001
1262,-97.929695,29.885258,48209010302,708,-97.927999,29.882519,48209010302,211.043027,0.630001
912,-97.938557,29.88466,48209010100,1282,-97.940026,29.884481,48209010100,1.121178,0.270000
1282,-97.940026,29.884481,48209010100,912,-97.938557,29.88466,48209010100,40.149349,0.270000
912,-97.938557,29.88466,48209010100,1283,-97.93868,29.883169,48209010100,82.066380,0.300000
1283,-97.93868,29.883169,48209010100,912,-97.938557,29.88466,48209010100,163.997433,0.300000
587,-97.922651,29.886396,48209010307,1265,-97.922986,29.883649,48209010307,119.527377,0.570001
1265,-97.922986,29.883649,48209010307,587,-97.922651,29.886396,48209010307,148.012848,0.570001
720,-97.947927,29.881787,48209010100,1579,-97.946433,29.882637,48209010100,64.952348,0.330000
1579,-97.946433,29.882637,48209010100,720,-97.947927,29.881787,48209010100,161.181829,0.330000
720,-97.947927,29.881787,48209010100,1580,-97.946805,29.880975,48209010100,44.169985,0.270000
1580,-97.946805,29.880975,48209010100,720,-97.947927,29.881787,48209010100,3.106719,0.270000
720,-97.947927,29.881787,48209010100,1584,-97.94931,29.883234,48209010100,24.813527,0.390000
1584,-97.94931,29.883234,48209010100,720,-97.947927,29.881787,48209010100,73.893656,0.390000
720,-97.947927,29.881787,48209010100,1578,-97.949175,29.880721,48209010100,4.090331,0.300000
1578,-97.949175,29.880721,48209010100,720,-97.947927,29.881787,48209010100,78.239735,0.300000
718,-97.945336,29.884797,48209010100,1529,-97.943689,29.883538,48209010100,212.135461,0.390000
1529,-97.943689,29.883538,48209010100,718,-97.945336,29.884797,48209010100,259.664688,0.390000
718,-97.945336,29.884797,48209010100,1582,-97.946819,29.882953,48209010100,48.958653,0.480000
1582,-97.946819,29.882953,48209010100,718,-97.945336,29.884797,48209010100,27.477488,0.480000
708,-97.927999,29.882519,48209010302,1601,-97.92453,29.88122,48209010302,130.398966,0.690001
1601,-97.92453,29.88122,48209010302,708,-97.927999,29.882519,48209010302,424.167253,0.690001
903,-97.937071,29.874089,48209010500,1629,-97.935627,29.876948,48209010500,51.948376,0.660001
1629,-97.935627,29.876948,48209010500,903,-97.937071,29.874089,48209010500,94.435565,0.660001
903,-97.937071,29.874089,48209010500,1630,-97.934677,29.874456,48209010500,140.301967,0.450000
1630,-97.934677,29.874456,48209010500,903,-97.937071,29.874089,48209010500,311.490892,0.450000
903,-97.937071,29.874089,48209010500,1648,-97.93838,29.874302,48209010500,101.769533,0.240000
1648,-97.93838,29.874302,48209010500,903,-97.937071,29.874089,48209010500,345.072039,0.240000
910,-97.939316,29.875972,48209010500,1634,-97.938568,29.875464,48209010500,111.005200,0.180000
1634,-97.938568,29.875464,48209010500,910,-97.939316,29.875972,48209010500,165.760428,0.180000
911,-97.938202,29.880838,48209010100,1661,-97.939656,29.882252,48209010100,49.988316,0.390000
1661,-97.939656,29.882252,48209010100,911,-97.938202,29.880838,48209010100,120.185090,0.390000
908,-97.94009,29.881982,48209010100,1658,-97.939579,29.88177,48209010100,28.130118,0.090000
1658,-97.939579,29.88177,48209010100,908,-97.94009,29.881982,48209010100,30.194600,0.090000
909,-97.940672,29.884244,48209010100,1282,-97.940026,29.884481,48209010100,22.903651,0.120000
1282,-97.940026,29.884481,48209010100,909,-97.940672,29.884244,48209010100,105.276339,0.120000
919,-97.937005,29.877414,48209010500,1669,-97.936028,29.876883,48209010500,43.017595,0.210000
1669,-97.936028,29.876883,48209010500,919,-97.937005,29.877414,48209010500,73.499607,0.210000
911,-97.938202,29.880838,48209010100,1671,-97.938129,29.883228,48209010100,70.695776,0.480000
1671,-97.938129,29.883228,48209010100,911,-97.938202,29.880838,48209010100,258.856826,0.480000
911,-97.938202,29.880838,48209010100,1660,-97.93681,29.880724,48209010100,88.356986,0.240000
1660,-97.93681,29.880724,48209010100,911,-97.938202,29.880838,48209010100,91.513845,0.240000
708,-97.927999,29.882519,48209010302,1674,-97.930725,29.878668,48209010302,103.584940,0.930001
1674,-97.930725,29.878668,48209010302,708,-97.927999,29.882519,48209010302,15.641734,0.930001
700,-97.944039,29.890125,48209010200,1844,-97.942108,29.888059,48209010200,444.052371,0.540001
1844,-97.942108,29.888059,48209010200,700,-97.944039,29.890125,48209010200,445.848183,0.540001
840,-97.945184,29.894799,48209010200,1845,-97.941204,29.892343,48209010703,315.575266,0.870001
1845,-97.941204,29.892343,48209010703,840,-97.945184,29.894799,48209010200,528.222815,0.870001
716,-97.942882,29.886506,48209010200,1847,-97.944191,29.886138,48209010200,34.857023,0.240000
1847,-97.944191,29.886138,48209010200,716,-97.942882,29.886506,48209010200,34.759608,0.240000
907,-97.953068,29.888777,48209010200,1863,-97.951664,29.888057,48209010200,3.006196,0.300000
1863,-97.951664,29.888057,48209010200,907,-97.953068,29.888777,48209010200,1.971301,0.300000
717,-97.948487,29.887606,48209010200,1276,-97.946803,29.885597,48209010100,447.193684,0.510001
1276,-97.946803,29.885597,48209010100,717,-97.948487,29.887606,48209010200,561.853904,0.510001
717,-97.948487,29.887606,48209010200,1864,-97.950476,29.889125,48209010200,208.430380,0.480000
1864,-97.950476,29.889125,48209010200,717,-97.948487,29.887606,48209010200,281.049538,0.480000
717,-97.948487,29.887606,48209010200,1871,-97.945395,29.888145,48209010200,27.466005,0.570001
1871,-97.945395,29.888145,48209010200,717,-97.948487,29.887606,48209010200,26.287437,0.570001
700,-97.944039,29.890125,48209010200,1872,-97.946341,29.888858,48209010200,154.447038,0.480000
1872,-97.946341,29.888858,48209010200,700,-97.944039,29.890125,48209010200,287.287463,0.480000
700,-97.944039,29.890125,48209010200,1850,-97.944405,29.892214,48209010200,204.674202,0.450000
1850,-97.944405,29.892214,48209010200,700,-97.944039,29.890125,48209010200,584.826664,0.450000
840,-97.945184,29.894799,48209010200,1874,-97.947357,29.897713,48209010200,43.444231,0.720001
1874,-97.947357,29.897713,48209010200,840,-97.945184,29.894799,48209010200,213.342778,0.720001
840,-97.945184,29.894799,48209010200,1852,-97.944082,29.896304,48209010703,6.997584,0.360000
1852,-97.944082,29.896304,48209010703,840,-97.945184,29.894799,48209010200,11.284410,0.360000
703,-97.936567,29.887943,48209010200,1886,-97.935206,29.889904,48209010200,0.000000,0.480000
1886,-97.935206,29.889904,48209010200,703,-97.936567,29.887943,48209010200,3.916144,0.480000
714,-97.938495,29.893447,48209010703,1887,-97.936081,29.891224,48209010703,140.870026,0.630001
1887,-97.936081,29.891224,48209010703,714,-97.938495,29.893447,48209010703,189.961397,0.630001
701,-97.938971,29.889557,48209010200,1899,-97.940999,29.890831,48209010200,0.000000,0.450000
1899,-97.940999,29.890831,48209010200,701,-97.938971,29.889557,48209010200,0.973201,0.450000
701,-97.938971,29.889557,48209010200,1900,-97.93802,29.887845,48209010200,0.992241,0.390000
1900,-97.93802,29.887845,48209010200,701,-97.938971,29.889557,48209010200,1.025435,0.390000
716,-97.942882,29.886506,48209010200,1846,-97.943001,29.884842,48209010100,148.149030,0.330000
1846,-97.943001,29.884842,48209010100,716,-97.942882,29.886506,48209010200,80.164322,0.330000
716,-97.942882,29.886506,48209010200,1907,-97.941936,29.887342,48209010200,3.100423,0.240000
1907,-97.941936,29.887342,48209010200,716,-97.942882,29.886506,48209010200,3.029858,0.240000
912,-97.938557,29.88466,48209010100,1284,-97.936819,29.884754,48209010100,28.108498,0.300000
1284,-97.936819,29.884754,48209010100,912,-97.938557,29.88466,48209010100,3.242160,0.300000
703,-97.936567,29.887943,48209010200,1911,-97.937886,29.8872,48209010200,0.972361,0.270000
1911,-97.937886,29.8872,48209010200,703,-97.936567,29.887943,48209010200,2.009974,0.270000
912,-97.938557,29.88466,48209010100,1912,-97.938676,29.885461,48209010100,40.734576,0.180000
1912,-97.938676,29.885461,48209010100,912,-97.938557,29.88466,48209010100,65.827680,0.180000
711,-97.93607,29.886075,48209010100,1910,-97.936406,29.885949,48209010100,27.018680,0.060000
1910,-97.936406,29.885949,48209010100,711,-97.93607,29.886075,48209010100,35.581769,0.060000
703,-97.936567,29.887943,48209010200,1891,-97.935513,29.887445,48209010100,4.039978,0.210000
1891,-97.935513,29.887445,48209010100,703,-97.936567,29.887943,48209010200,10.864588,0.210000
701,-97.938971,29.889557,48209010200,1913,-97.93708,29.889151,48209010200,1.012674,0.360000
1913,-97.93708,29.889151,48209010200,701,-97.938971,29.889557,48209010200,1.943001,0.360000
714,-97.938495,29.893447,48209010703,1914,-97.941451,29.895984,48209010703,0.000000,0.750001
1914,-97.941451,29.895984,48209010703,714,-97.938495,29.893447,48209010703,0.000000,0.750001
714,-97.938495,29.893447,48209010703,1885,-97.941268,29.892871,48209010703,36.926851,0.510001
1885,-97.941268,29.892871,48209010703,714,-97.938495,29.893447,48209010703,71.929444,0.510001
715,-97.936225,29.896727,48209010703,1889,-97.936477,29.896258,48209010703,98.024310,0.120000
1889,-97.936477,29.896258,48209010703,715,-97.936225,29.896727,48209010703,241.083489,0.120000
714,-97.938495,29.893447,48209010703,1888,-97.935685,29.894618,48209010703,1.011789,0.570001
1888,-97.935685,29.894618,48209010703,714,-97.938495,29.893447,48209010703,1.091571,0.570001
730,-97.918411,29.889728,48209010307,1919,-97.922507,29.892288,48209010307,125.318287,0.900001
1919,-97.922507,29.892288,48209010307,730,-97.918411,29.889728,48209010307,131.217601,0.900001
730,-97.918411,29.889728,48209010307,1920,-97.915739,29.892966,48209010308,187.205281,0.810001
1920,-97.915739,29.892966,48209010308,730,-97.918411,29.889728,48209010307,262.801903,0.810001
587,-97.922651,29.886396,48209010307,1915,-97.923324,29.887415,48209010307,92.427910,0.240000
1915,-97.923324,29.887415,48209010307,587,-97.922651,29.886396,48209010307,140.605365,0.240000
730,-97.918411,29.889728,48209010307,1916,-97.918543,29.891811,48209010307,158.297936,0.420000
1916,-97.918543,29.891811,48209010307,730,-97.918411,29.889728,48209010307,98.604895,0.420000
371,-97.760494,30.276309,48453001200,2759,-97.758443,30.279888,48453001200,23.874428,0.840001
2759,-97.758443,30.279888,48453001200,371,-97.760494,30.276309,48453001200,0.613236,0.840001
374,-97.744971,30.276649,48453000700,2762,-97.744172,30.27809,48453000700,1.880394,0.330000
2762,-97.744172,30.27809,48453000700,374,-97.744971,30.276649,48453000700,0.363189,0.330000
385,-97.734167,30.277326,48453000700,2763,-97.736099,30.277798,48453000700,1.843383,0.360000
